稼働年月日,容量,基盤,ジャンル,メーカー,タイトル,開発元,ジョブカテゴリ,カウント,👥クリエイターズ👨‍💼👨‍💻🎨,👨‍💼ディレクター,👨‍💻プログラマー,🎨デザイナー/美術,🎵音楽,📝シナリオ,💼プロデューサー,
1994-06-28,,MVS,,SNK,ファイトフィーバー,ビッコム,0,0,,"キム・ジェフン[注 2](朝: 김재훈)","キム・ヒョンジョン(朝: 김현종)|キム・ヨンソン(朝: 김용선)|チェ・チルソク(朝: 최칠석)",,"キム・ジェヨン(朝: 김재영)",,"キム・カッファン(朝: 김갑환)|イ・ヘグォン[注 1](朝: 이해권)|キム・ウンジェ(朝: 김웅재)|イー・ジョンシク(朝: 이종식)",
1994-06-29,,MVS,,SNK,"雀神伝説 〜クエスト・オブ・ジャンマスター〜",エイコム,0,0,,,,,,,,
1994-07-18,,MVS,,SNK,ソニックウィングス2,ビデオシステム,0,0,,,,"中村晋介|.mw-parser-output ruby.large{font-size:250%}.mw-parser-output ruby.large>rt|.mw-parser-output ruby.large>rtc{font-size:.3em}.mw-parser-output ruby>rt|.mw-parser-output ruby>rtc{font-feature-settings:""ruby""1}.mw-parser-output ruby.yomigana>rt{font-feature-settings:""ruby""0}六鹿(ナントカ)文彦|横山浩子",耕三寺巡(AC)|板村直樹(SFC),,,
1994-07-26,,MVS,,SNK,痛快GANGAN行進曲,ADK,0,0,,,,,,,,
1994-08-25,,MVS,FTG,SNK,ザ・キング・オブ・ファイターズ'94,SNK,0,0,,,,,,,,
1994-09-13,,MVS,,SNK,作戦名ラグナロク,NMK,0,0,,,,,並木学,,,
1994-10-19,,MVS,,SNK,パワースパイクスII,ビデオシステム,0,0,,,,,,,,
1994-10-28,,MVS,FTG,SNK,"真SAMURAI SPIRITS 覇王丸地獄変",SNK,0,0,,,,,,,,
1994-12-08,,MVS,,SNK,ダンクドリーム,データイースト,0,0,,,,,,,,
1994-12-21,,MVS,PZL/TBL,SNK,パズルボブル,タイトー,0,0,,,津森康男,中久木成一|木下一洋|木下一洋|こまいりょうた|神谷美和,海野和子|山田靖子,,,
1995-01-18,,MVS,,SNK,"ボンバーマン ぱにっくボンバー",エイティング,0,0,,日比進,竹内久徳,竹内久徳|横山祥|横山祥|田口真之|藤波勝,須合真樹|竹間淳,,豊嶋真人,
1995-01-24,,MVS,,SNK,"ギャラクシーファイト ユニバーサル・ウォーリアーズ",サンソフト,0,0,,植田祐一,植田祐一|いなばしげたか,喜多綱毅|小山英二|國末竜一|合谷武|福田大輔,洗川真人|佐々木隆行,,,
1995-02-01,,MVS,,SNK,"クイズ キング・オブ・ファイターズ",ザウルス,0,0,,,,,,,,
1995-03-03,,MVS,,SNK,ダブルドラゴン,テクノスジャパン,0,0,,,,,,,,
1995-03-07,,MVS,サッカー,SNK,"得点王3 〜栄光への挑戦〜",SNK,0,0,,,,,,,,
1995-03-27,,MVS,FTG,SNK,"餓狼伝説3 〜遥かなる闘い〜",SNK,0,0,,,,,,,,
1995-04-25,,MVS,,SNK,風雲黙示録,SNK,0,0,,,,安部直人,,,,
1995-05-25,,MVS,FTG,SNK,ワールドヒーローズパーフェクト,ADK,0,0,,,,,,,,
1995-06-20,,MVS,FTG,SNK,"天外魔境 真伝",ハドソン,0,0,,木村修,,辻野寅次郎,末村謙之輔|西沢正明|南部栄作,,猪狩寛,
1995-07-25,,MVS,FTG,SNK,ザ・キング・オブ・ファイターズ'95,SNK,0,0,,,,,,,,
1995-08-28,,MVS,,SNK,パルスター,エイコム,0,0,,,,,,,,
1995-09-01,,MVS,,SNK,GOAL！GOAL！GOAL！,ビスコ,0,0,,,,,,,,
1995-09-18,,MVS,,SNK,超人学園ゴウカイザー,テクノスジャパン,0,0,,,,"大張正己(Studio G-1)|大張正己",伊藤善之,浅井健吾,,
1995-09-27,,MVS,,SNK,ステークスウィナー,ザウルス,0,0,,,竹内久徳(有限会社エーエムファクトリー),尾鼻直人(有限会社イレブン),須合真樹(Witch),,,
1995-09-28,,MVS,,SNK,将棋の達人,ADK,0,0,,,,,,,,
1995-10-12,,MVS,,SNK,ソニックウィングス3,ビデオシステム,0,0,,,,"中村晋介|.mw-parser-output ruby.large{font-size:250%}.mw-parser-output ruby.large>rt|.mw-parser-output ruby.large>rtc{font-size:.3em}.mw-parser-output ruby>rt|.mw-parser-output ruby>rtc{font-feature-settings:""ruby""1}.mw-parser-output ruby.yomigana>rt{font-feature-settings:""ruby""0}六鹿(ナントカ)文彦|横山浩子",耕三寺巡(AC)|板村直樹(SFC),,,
1995-11-15,,MVS,FTG,SNK,"サムライスピリッツ 斬紅郎無双剣",SNK,0,0,,,,,,,,
1995-11-27,,MVS,,SNK,"ちびまる子ちゃん まる子デラックスクイズ",タカラ,0,0,,"シリーズ監督:|石崎すすむ(第1期第1話 - 第34話)|棚橋一徳(第1期第35話-第116話)",,"重国勇二(第1期第1話 - 第113話)|河内日出夫(第1期第114話 - 第142話)|船越英之(第2期)|中原久文(第2期第1話 - 第132話[注 3])","中村暢之|川原伸司(第2期第1話 - 74話)",富永淳一|田嶋久子|髙橋幹子|石山優子|熊谷那美|平岡秀章|鈴谷梨乃|松島恵利子|加賀未恵|田中孝晃,,
1995-11-28,,MVS,,SNK,パズルdeポン!,ビスコ,0,0,,,,,,,,
1995-12-21,,MVS,FTG,SNK,リアルバウト餓狼伝説,SNK,0,0,,,,,,,,
1996-01-01,,MVS,,SNK,くにおの熱血闘球伝説,テクノスジャパン,0,0,,,,白戸政男,,,,
1996-01-01,,MVS,サッカー,SNK,テクモワールドサッカー'96,テクモ,0,0,,,,,,,,
1996-01-29,,MVS,,SNK,ビッグトーナメントゴルフ,ナスカ,0,0,,,,,,,,
1996-03-12,,MVS,FTG,SNK,"ART OF FIGHTING 龍虎の拳 外伝",SNK,0,0,,,,,,,,
1996-03-21,,MVS,,SNK,マジカルドロップ2,データイースト,0,0,,,,,,,,
1996-03-26,,MVS,,SNK,NEOドリフトアウト,ビスコ,0,0,,,,,,,,
1996-04-19,,MVS,A-SHT,SNK,メタルスラッグ,ナスカ,0,0,,,,,,,,
1996-04-26,,MVS,,SNK,オーバートップ,ADK,0,0,,,,,,,,
1996-05-27,,MVS,,SNK,"NINJA MASTER'S〜覇王忍法帖〜",ADK,0,0,,,,,,,,
1996-06-13,,MVS,,SNK,神凰拳,ザウルス,0,0,,,,,,,,
1996-07-19,,MVS,,SNK,"フットサル 〜5 ON 5 MINI SOCCER〜",ザウルス,0,0,,,,,,,,
1996-07-30,,MVS,FTG,SNK,ザ・キング・オブ・ファイターズ'96,SNK,0,0,,,,,,,,
1996-09-20,,MVS,,SNK,風雲スーパータッグバトル,SNK,0,0,,,,,,,,
1996-09-24,,MVS,,SNK,ステークスウィナー2,ザウルス,0,0,,,,,,,,
1996-10-16,,MVS,サッカー,SNK,"得点王 炎のリベロ",SNK,0,0,,,,,,,,
1996-10-25,,MVS,FTG,SNK,"サムライスピリッツ 天草降臨",SNK,0,0,,,,,,,,
1996-11-21,,MVS,,SNK,わくわく7,サンソフト,0,0,,植田祐一,植田祐一,,,,,
1996-11-25,,MVS,,SNK,ティンクルスタースプライツ,ADK,0,0,,,,,,,,
1996-12-17,,MVS,,SNK,ブレイカーズ,ビスコ,0,0,,,,,,,,
1997-01-01,,MVS,,SNK,ガッポリン,ビデオシステム,0,0,,,,,,,,
1997-01-01,,MVS,,SNK,パズルdeポン!R,ビスコ,0,0,,,,,,,,
1997-01-17,,MVS,,SNK,マネーアイドルエクスチェンジャー,フェイス,0,0,,,PIGGY,STARMAN|石田敦子,末村謙之輔|富樫則彦,,浅井健吾,
1997-01-28,,MVS,FTG,SNK,リアルバウト餓狼伝説スペシャル,SNK,0,0,,,,,,,,
1997-04-25,,MVS,,SNK,マジカルドロップ3,データイースト,0,0,,,,,,,,
1997-05-01,,MVS,,SNK,ネオ・ボンバーマン,ハドソン,0,0,,"EDDY CHIU",,水野祥司|吉見直人,ナウプロダクション,,木村修|猪狩寛,
1997-06-26,,MVS,,SNK,ネオMr.Do!,ビスコ,0,0,,,,上田和敏,,,,
1997-07-28,,MVS,FTG,SNK,ザ・キング・オブ・ファイターズ'97,SNK,0,0,,,,,,,,
1997-08-25,,MVS,,SNK,"ウッチャンナンチャンの炎のチャレンジャー ウルトラ電流イライラ棒",ザウルス,0,0,,"藤川克平(チーフD)|長尾真|飯山直樹|奥田隆英|松本能幸 ほか",,,,,"平城隆司(演出兼務)|吉川昌克|本居幸治(NCV) ほか",
1997-11-11,,MVS,,SNK,ショックトルーパーズ,ザウルス,0,0,,岡原靖,宍戸敬|高崎陽介|佐藤大吉,,幡谷正彦|加瀬正紀,,田中信之,
1997-12-05,,MVS,FTG,SNK,"幕末浪漫 月華の剣士",SNK,0,0,,,,,,,,
1998-01-19,,MVS,,SNK,ブレイジングスター,夢工房,0,0,,,,,,,,
1998-03-20,,MVS,FTG,SNK,"リアルバウト餓狼伝説2 〜THE NEWCOMERS〜",SNK,0,0,,,,,,,,
1998-04-02,,MVS,A-SHT,SNK,メタルスラッグ2,SNK,0,0,,,,,,,,
1998-05-01,,MVS,サッカー,SNK,"ネオジオカップ'98 〜THE ROAD TO THE VICTORY〜",SNK,0,0,,,,,,,,
1998-07-03,,MVS,,SNK,ブレイカーズ・リベンジ,ビスコ,0,0,,,,,,,,
1998-07-23,,MVS,FTG,SNK,"ザ・キング・オブ・ファイターズ'98 〜DREAM MATCH NEVER ENDS〜",SNK,0,0,,,,,,,,
1998-11-06,,MVS,,SNK,"ショックトルーパーズ セカンドスカッド",ザウルス,0,0,,岡原靖,宍戸敬|高崎陽介|佐藤大吉,,幡谷正彦|加瀬正紀,,田中信之,
1998-11-25,,MVS,FTG,SNK,"幕末浪漫第二幕 月華の剣士 〜月に咲く華、散りゆく花〜",SNK,0,0,,,,,,,,
1998-12-08,,MVS,,SNK,フリップショット,ビスコ,0,0,,,,,,,,
1999-01-01,,MVS,PZL/TBL,SNK,パズルボブル2,タイトー,0,0,,,丸山尋司|野口順一郎,中久木成一|木下一洋,中山上等兵,,,
1999-01-01,,MVS,,SNK,武蔵巌流記,ビスコ,0,0,,,,,,,,
1999-05-27,,MVS,,SNK,キャプテン・トマディ,ビスコ,0,0,,,,,,,,
1999-05-27,,MVS,A-SHT,SNK,メタルスラッグX,SNK,0,0,,,,,,,,
1999-07-22,,MVS,FTG,SNK,"ザ・キング・オブ・ファイターズ'99 〜Millennium Battle〜",SNK,0,0,,,,,,,,
1999-09-27,,MVS,,SNK,"プレヒストリックアイル2 原始島",夢工房,0,0,,,,,,,,
1999-11-26,,MVS,FTG,SNK,"餓狼 MARK OF THE WOLVES",SNK,0,0,,,,,,,,
1999-12-24,,MVS,,SNK,"ストライカーズ1945 PLUS",彩京,0,0,,,,,,,,
2000-01-01,,MVS,,SNK,バンビード,ビスコ,0,0,,,,,菅野祐悟,岡田惠和,,
2000-06-01,,MVS,A-SHT,SNK,メタルスラッグ3,SNK,0,0,,,,,,,,
2000-07-26,,MVS,FTG,SNK,ザ・キング・オブ・ファイターズ2000,SNK,0,0,,,,,,,,
2001-01-01,,MVS,,SNK,"Jockey Grand Prix",ブレッツァソフト,0,0,,,,,,,,
2001-01-01,,MVS,,SNK,V-LINER,ブレッツァソフト,0,0,,,,,,,,
2001-01-27,,MVS,,SNK,ナイトメア・イン・ザ・ダーク,イレブン/ガバキング,0,0,,"Akihito Uto","Hisanori Takeuchi|(AM Factory)","Hisanori Takeuchi|(AM Factory)|Hiroshi Yokoyama|(Eleven)|Hiroshi Yokoyama|(Eleven)|Masayuki Taguchi|(Eleven)|Tsuyoshi Yoneyama|(Eleven)|Takefumi Watanabe|(Eleven)",Kim,,,
2001-07-18,,MVS,,SNK,戦国伝承2001,ノイズファクトリー,0,0,,,,,田中敬一,,,
2001-09-01,,MVS,,SNK,ズパパ!,SNK,0,0,,,,,,,,
2001-11-15,,MVS,FTG,SNK,ザ・キング・オブ・ファイターズ2001,イオリス/サン・アミューズメント,0,0,,,,,,,,
2002-03-27,,MVS,A-SHT,SNK,メタルスラッグ4,メガ・エンタープライズ/プレイモア,0,0,,,,,,,,
2002-06-06,,MVS,,SNK,レイジ・オブ・ザ・ドラゴンズ,エヴォガエンターテイメント/プレイモア,0,0,,,,,,,,
2002-10-10,,MVS,FTG,SNK,"ザ・キング・オブ・ファイターズ2002 〜CHALLENGE TO ULTIMATE BATTLE〜",イオリス/プレイモア,0,0,,,,,,,,
2003-03-21,,MVS,FTG,SNK,"新・豪血寺一族 闘婚-Matrimelee-",プレイモア,0,0,,,,,,,,
2003-07-24,,MVS,,SNK,"SNK VS. CAPCOM SVC CHAOS",プレイモア,0,0,,,,,,,,
2003-10-10,,MVS,FTG,SNK,サムライスピリッツ零,悠紀エンタープライズ,0,0,,,,,,,,
2003-11-13,,MVS,A-SHT,SNK,メタルスラッグ5,SNKプレイモア,0,0,,,,,,,,
2003-12-12,,MVS,FTG,SNK,ザ・キング・オブ・ファイターズ2003,SNKネオジオ,0,0,,,,,,,,
2003-12-24,,MVS,,SNK,ポチッとにゃ〜,アイキ/タイトー,0,0,,,,,,,,
2004-04-22,,MVS,FTG,SNK,サムライスピリッツ零スペシャル,悠紀エンタープライズ,0,0,,,,,,,,
1986-07-01,,-,,SNK,アテナ,SNK,0,0,,,,,,,,
1987-02-01,,-,,SNK,バミューダトライアングル,SNK,0,0,,,,,,,,
1987-03-01,,-,,SNK,サイコソルジャー,SNK,0,0,,,,,川崎英吉|馬飼野康二,,,
1988-11-01,,-,,SNK,タッチダウンフィーバーII,SNK,0,0,,,,,,,,
1987-12-01,,-,,SNK,ゲバラ,,0,0,,,,,,,,
1988-03-01,,-,,SNK,ファイティングゴルフ,SNK,0,0,,,,,,,,
1988-05-01,,-,,SNK,ファイティングサッカー,SNK,0,0,,,,,,,,
1988-06-01,,-,,SNK,航空騎兵物語,,0,0,,,,,,,,
1988-06-01,,-,,SNK,リートレビノのファイティングゴルフ（英語版）,SNK,0,0,,,,,,,,
1988-11-01,,-,,SNK,"脱獄 -Prisoners of War-",SNK,0,0,,,西田和弘,前田義久|藤原秀樹|かまだおさむ,田中敬一|おさかようこ|西田和弘,,ごとうあきら,
1988-10-01,,-,,SNK,カントリークラブ,SNK,0,0,,,,,,,,
1989-03-01,,-,,SNK,怒III,,0,0,,,,かまだおさむ,幡谷希久子|田中敬一,,,
1989-03-01,,-,,SNK,メカナイズドアタック,SNK,0,0,,,,,,,,
1989-05-01,,-,,SNK,原始島,,0,0,,,,,,,,
1989-07-01,,-,,SNK,ストリートスマート,SNK,0,0,,,,,,,,
1989-11-01,,-,,SNK,ビーストバスターズ,SNK,0,0,,,,,,,,
1989-12-01,,-,,SNK,SAR,SNK,0,0,,,,,,,,
1986-10-01,,-,,SNK,怒号層圏,"SNK/Trade West",0,0,,,,,田中敬一|亜蘭里,,,
1988-01-01,,-,,SNK,パドルマニア,SNK,0,0,,,,,,,,
1989-10-01,,-,,SNK,ネクストスペース,SNK/PIC,0,0,,,,,,,,
1983-12-01,,-,,SNK,"Nova 2001",UPL,0,0,,,,西澤龍一,西澤龍一,,,
1983-06-01,,-,,JALECO,カメレオン,,0,0,,,,,,,,
1983-10-01,,-,,JALECO,クイズタイムアタック,,0,0,,,,,,,,
1983-12-01,,-,,JALECO,D-DAY,,0,0,,,,,,,,
1984-03-01,,-,,JALECO,パラレルターン,,0,0,,,,,,,,
1984-07-01,,-,,JALECO,フォーメーションZ,,0,0,,,,,渥美徳弘,,,
1984-08-01,,-,,JALECO,ピンボ,,0,0,,,,,,,,
1985-05-01,,-,,JALECO,フィールドコンバット,,0,0,,,,,,,,
1985-07-01,,-,,JALECO,シティコネクション,,0,0,,,,,,,,
1986-01-01,,-,,JALECO,アーガス,日本マイコン開発,0,0,,,中里民雄,,坂本慎一,,,
1986-08-01,,-,,JALECO,モモコ120%,,0,0,,,,,,,,
1986-11-01,,-,,JALECO,バルトリック,日本マイコン開発,0,0,,,,,,,,
1987-01-01,,-,,JALECO,サイキック5,日本マイコン開発,0,0,,,,,坂本慎一,,,
1987-03-01,,-,,JALECO,エクセライザー,,0,0,,,,,,,,
1987-07-01,,-,,JALECO,銀河任侠伝,,0,0,,,,きんちゃん68000|ANO清水,川元義徳,,,
1987-12-01,,-,,JALECO,ぶたさん,日本マイコン開発,0,0,,,,,,,,
1988-04-01,,-,,JALECO,燃えろ！プロ野球・ホームラン競争,,0,0,,,おおたのぶかず,田中哲次,村田幸史|林音人,,関雅行,
1988-05-01,,-,,JALECO,P-47,日本マイコン開発,0,0,,,,,,,,
1988-06-01,,-,,JALECO,キックオフ,,0,0,,,,,,,,
1988-07-01,,-,,JALECO,魔魁伝説,日本マイコン開発,0,0,,,,,"岡村静良|Tecchan K.",,,
1988-08-01,,-,,JALECO,武田信玄,,0,0,,,,,,,,
1988-09-01,,-,,JALECO,"伊賀忍術伝 五神の書",,0,0,,,,森谷忠明|衛藤浩二|森谷忠明,多和田吏,,,
1989-02-01,,-,,JALECO,天聖龍（セイントドラゴン）,日本マイコン開発,0,0,,,,,,,,
1989-09-01,,-,,JALECO,破兆,,0,0,,,,,,,,
1989-05-01,,-,,JALECO,プラスアルファ,,0,0,,,,,,,,
1989-07-01,,-,,JALECO,実力！プロ野球,,0,0,,,,,,,,
1989-09-01,,-,,JALECO,ビッグラン,Bitbox,0,0,,,,,高芝泰彦,,,
1989-12-01,,-,,JALECO,ザ・ロード・オブ・キング,,0,0,,竹森得泰,きんじょうさとる,竹森得泰|西村年幸|西村年幸|すごうともこ,横山清,,竹森得泰,
1983-10-01,,-,,JALECO,エクセリオン,,0,0,,,,,,,,
1984-10-01,,-,,セイブ開発,功夫大君,セイブ開発,0,0,,,,,,,,
1983-09-01,,-,,セイブ開発,スティンガー,セイブ開発/シグマ,0,0,,,,,,,,
1984-02-01,,-,,セイブ開発,赤ずきん,セイブ開発/シグマ,0,0,,,,,,,,
1984-02-01,,-,,セイブ開発,サイオン,セイブ開発/シグマ,0,0,,,,,,,,
1982-10-01,,-,,セイブ開発,ポンポコ,セイブ開発/シグマ,0,0,,,,,,カン・スンフン|チョン・ウンギョン,,
1985-01-01,,-,,セイブ開発,ウィズ,セイブ開発/タイトー,0,0,,,,,,,,
1985-06-01,,-,,セイブ開発,ショットライダー,セイブ開発/タイトー,0,0,,,,,,,,
1986-04-01,,-,,セイブ開発,ナックルジョー,セイブ開発/タイトー,0,0,,,,,,,,
1986-06-01,,-,,セイブ開発,"エンパイア シティ:1931",セイブ開発/タイトー,0,0,,,,,,,濱田均,
1986-12-01,,-,,セイブ開発,パニックロード,セイブ開発/タイトー,0,0,,,,,,,,
1987-08-01,,-,,セイブ開発,クロスシューター,セイブ開発/タイトー,0,0,,,,,,,,
1987-01-01,,-,,セイブ開発,ダークミスト,セイブ開発/タイトー,0,0,,,,,,,,
1989-07-01,,-,,セイブ開発,リードアングル,セイブ開発/タイトー,0,0,,,,,,,,
1989-09-01,,-,,セイブ開発,ダイナマイトデューク,セイブ開発/タイトー,0,0,,,,,,,,
1980-07-01,,-,,DATAEAST,マッドライダー,,0,0,,,,,金指英樹,,,
1983-06-01,,-,,DATAEAST,幻魔大戦,,0,0,,,,,,平井和正,,
1984-02-01,,-,,DATAEAST,サンダーストーム,,0,0,,岸本良久,熊谷慎太郎,岸本良久,TAO,,,
1984-02-01,,-,,DATAEAST,ザビガ,,0,0,,,,,フェニックス,"トーマス・カリナン(英語版)|『The Beguiled』",,
1984-04-01,,-,,DATAEAST,ジェネシス,,0,0,,,,,,,,
1984-08-01,,-,,DATAEAST,イエローキャブ,,0,0,,,,,,,,
1984-09-01,,-,,DATAEAST,"対戦空手道 青春美少女編",,0,0,,,,,,,,
1984-10-01,,-,,DATAEAST,B-WINGS,,0,0,,,佐久間晶,,,,,
1984-12-01,,-,,DATAEAST,リバレーション,,0,0,,,,,,,,
1985-04-01,,-,,DATAEAST,"プロ野球入団テスト トライアウト",,0,0,,,,,,,,
1985-06-01,,-,,DATAEAST,チャンバラ,,0,0,,,,,,,,
1985-07-01,,-,,DATAEAST,シュートアウト（英語版）,,0,0,,,,,,,,
1985-08-01,,-,,DATAEAST,ロードブラスター,,0,0,,岸本良久,熊谷慎太郎,高山秀樹|稲野義信,,,,
1985-09-01,,-,,DATAEAST,撃墜王,,0,0,,,,,,,,
1985-10-01,,-,,DATAEAST,メタルクラッシュ,,0,0,,,,,,,,
1985-11-01,,-,,DATAEAST,"コンペティションゴルフ 決勝ラウンド",,0,0,,,,小堺能夫|石口十,"Starving Trancer(第1期)|DAITA|篠田大介(第2期)",黒田洋介,,
1986-01-01,,-,,DATAEAST,ウエスタンエクスプレス,,0,0,,,,,,,,
1986-02-01,,-,,DATAEAST,強行突破,,0,0,,,,,,,,
1986-03-01,,-,,DATAEAST,ダーウィン4078,,0,0,,,,古川とも,,,,
1986-06-01,,-,,DATAEAST,サイドポケット,,0,0,,,,,,,,
1986-10-01,,-,,DATAEAST,のぼらんか,コアランドテクノロジー,0,0,,,,,,,,
1986-10-01,,-,,DATAEAST,ラストミッション,,0,0,,,,,ギヨーム・ルーセル,リュック・ベッソン|アディ・ハサック,,
1986-11-01,,-,,DATAEAST,ブレイウッド,,0,0,,,,,,,,
1987-01-01,,-,,DATAEAST,カルノフ,,0,0,,,,,,,,
1987-02-01,,-,,DATAEAST,魔境戦士,,0,0,,,,,,,,
1987-04-01,,-,,DATAEAST,臥竜列伝,,0,0,,,,,,,,
1987-05-01,,-,,DATAEAST,迷宮ハンターG（英語版）,,0,0,,,,,,,,
1987-06-01,,-,,DATAEAST,キャプテンシルバー,,0,0,,,,,,,,
1987-08-01,,-,,DATAEAST,サイコニクス・オスカー,,0,0,,,,,,,,
1987-10-01,,-,,DATAEAST,SRD（スーパーリアルダーウィン）,,0,0,,,,,,,,
1987-10-01,,-,,DATAEAST,ワンダープラネット,,0,0,,,,,,,,
1987-12-01,,-,,DATAEAST,ヘビーバレル,,0,0,,,,,,,,
1988-01-01,,-,,DATAEAST,"チェルノブ -戦う人間発電所-",,0,0,,,井上隆明|秋山宗一|HAGA,"野老雅典|J.S|MIX MAN|RITSU.T",原あづさ|吉田博昭|木内達也|TENNO,,,
1988-04-01,,-,,DATAEAST,ドラゴンニンジャ（英語版）,,0,0,,,,,,,,
1988-06-01,,-,,DATAEAST,バーディトライ,,0,0,,,,,,,,
1988-07-01,,-,,DATAEAST,スタジアムヒーロー,,0,0,,,,,,,,
1988-09-01,,-,,DATAEAST,コブラコマンド,,0,0,,,,,,,,
1989-01-01,,-,,DATAEAST,ロボコップ,,0,0,,,,,ベイジル・ポールドゥリス,エドワード・ニューマイヤー|マイケル・マイナー,,
1989-02-01,,-,,DATAEAST,"ならず者戦闘部隊 ブラッディウルフ",,0,0,,,井上隆明|秋山宗一,"本田善明|野田伸二|野老雅典|小泉隆秀|MIX MAN|DOT MAN",原あずさ|吉田博昭|木内達也|こまつひとみ|せがわしゅうじ,,,
1989-03-01,,-,,DATAEAST,ファイティングファンタジー,,0,0,,,,,,,,
1989-05-01,,-,,DATAEAST,アクトフェンサー,,0,0,,,,,,,,
1989-07-01,,-,,DATAEAST,シークレットエージェント,,0,0,,,,,,,,
1989-10-01,,-,,DATAEAST,ミッドナイトレジスタンス,,0,0,,,にしむらゆういち|はなだなおや|おおともゆうじ|TAC.H,秋林浩司|安達智生|皆川一巳|大西富士美|海宝吉成,原あづさ|吉田博昭|木内達也|こまつひとみ,,,
1980-04-01,,-,,DATAEAST,トマホーク777,,0,0,,,,,,,,
1983-06-01,,-,,DATAEAST,スクランブルエッグ,,0,0,,,,,,,,
1980-01-01,,-,,テクノン工業,ドラキュラハンター,,0,0,,,,,,,,
1980-01-01,,-,,ユニバーサル,コスミックエイリアン,,0,0,,,,,,,,
1980-04-01,,-,,ユニバーサル,戦国の自衛隊,,0,0,,,,,羽田健太郎,半村良,,
1980-06-01,,-,,ユニバーサル,チーキーマウス,,0,0,,,,,,,,
1980-08-01,,-,,ユニバーサル,マジカルスポット,,0,0,,,,,,,,
1980-11-01,,-,,ユニバーサル,ゼロアワー,,0,0,,,,,,,,
1980-12-01,,-,,ユニバーサル,スペースパニック,,0,0,,,,,,,,
1980-01-01,,-,,ユニバーサル,デビルゾーン,,0,0,,,,,クレイグ・セイファン,クリストファー・クロウ|ジェフリー・ブルーム,,
1980-01-01,,-,,ユニバーサル,ミスターガンマン,,0,0,,,,,,,,
1981-07-01,,-,,ユニバーサル,コスミックアベンジャー,,0,0,,,,,,,,
1981-10-01,,-,,ユニバーサル,レディバグ,,0,0,,,,,,,,
1981-10-01,,-,,ユニバーサル,スナップジャック,,0,0,,,,,,,,
1982-10-01,,-,,ユニバーサル,"Mr. Do!",,0,0,,,,上田和敏,,,,
