☔降水量の合計(mm),🌡️平均気温(℃),💨平均風速(m/s),🧭最多風向(16方位),🏢都道府県,🏙️市区町村,⚪未使用1,⚪未使用2,☔降水量の合計(mm):Base,❄️降雪量合計(cm),💧平均湿度(％),☁️平均雲量(10分比),♨️平均蒸気圧(hPa),🔄平均現地気圧(hPa),☀️日照時間(時間),🌨️雪日数(日),⚡雷日数(日),🌫️霧日数(日)
1955-10,10.8,2.9,0,北海道,札幌市,,0,209.9,0,78,7.1,10.5,1012.4,120.4,1,2,2
1955-11,3.8,2.7,0,北海道,札幌市,,0,111.2,41,71,6.8,5.8,1014.4,105.7,12,0,0
1955-12,-0.1,2.6,0,北海道,札幌市,,0,59.9,53,70,6.7,4.4,1008.2,104.6,20,0,0
1956-01,-5.2,2.5,0,北海道,札幌市,,0,94.6,95,72,6.7,3.1,1006.9,114.0,29,0,0
1956-02,-4.6,2.4,0,北海道,札幌市,,0,40.3,53,69,5.7,3.1,1007.6,130.6,26,0,0
1956-03,0.0,3.2,0,北海道,札幌市,,0,100.7,108,72,7.6,4.6,1014.0,138.8,21,0,0
1956-04,6.3,4.0,0,北海道,札幌市,,0,93.6,6,58,5.3,5.5,1007.9,241.6,10,0,0
1956-05,14.0,4.6,0,北海道,札幌市,,0,19.0,0,57,5.6,8.8,1006.9,291.3,0,0,2
1956-06,14.9,3.5,0,北海道,札幌市,,0,133.7,0,81,7.6,13.6,1006.8,169.7,0,0,8
1956-07,18.2,4.4,0,北海道,札幌市,,0,70.5,0,81,8.6,17.2,1007.5,136.9,0,1,8
1956-08,19.1,2.8,0,北海道,札幌市,,0,226.2,0,82,7.3,18.4,1006.6,196.7,0,2,2
1956-09,17.5,2.8,0,北海道,札幌市,,0,30.5,0,75,4.5,15.6,1011.6,218.1,0,2,1
1956-10,11.9,3.6,0,北海道,札幌市,,0,114.9,0,74,6.3,10.5,1016.3,159.4,1,0,0
1956-11,3.5,2.9,0,北海道,札幌市,,0,58.2,41,72,6.4,6.0,1015.0,112.0,17,1,1
1956-12,-3.8,2.4,0,北海道,札幌市,,0,157.7,214,77,6.9,3.6,1010.6,85.7,28,0,0
1957-01,-4.2,3.0,0,北海道,札幌市,,0,96.2,137,76,7.0,3.5,1012.1,101.1,27,0,0
1957-02,-5.1,2.8,0,北海道,札幌市,,0,74.5,100,73,7.0,3.2,1013.7,125.8,26,0,0
1957-03,-1.9,3.5,0,北海道,札幌市,,0,69.1,51,72,7.6,3.8,1008.4,167.8,28,0,0
1957-04,6.5,4.1,0,北海道,札幌市,,0,50.6,42,64,5.9,6.3,1009.5,235.2,6,0,0
1957-05,12.1,4.3,0,北海道,札幌市,,0,105.4,0,68,5.6,9.6,1008.5,299.4,0,1,0
1957-06,14.1,4.0,0,北海道,札幌市,,0,56.6,0,78,6.8,12.4,1007.0,218.6,0,2,2
1957-07,19.7,4.1,0,北海道,札幌市,,0,51.2,0,81,7.2,18.4,1005.7,227.3,0,1,6
1957-08,21.6,3.4,0,北海道,札幌市,,0,122.8,0,82,8.6,21.2,1007.4,142.3,0,1,5
1957-09,15.7,3.0,0,北海道,札幌市,,0,307.7,0,78,6.8,14.2,1009.8,184.7,0,1,2
1957-10,10.8,2.7,0,北海道,札幌市,,0,134.4,0,74,6.0,10.1,1011.3,179.0,2,0,1
1957-11,5.3,3.3,0,北海道,札幌市,,0,26.8,7,68,5.6,6.3,1015.3,149.5,8,0,1
1957-12,-0.1,3.2,0,北海道,札幌市,,0,146.1,103,75,7.5,4.7,1011.8,110.9,25,1,0
1958-01,-3.8,3.6,0,北海道,札幌市,,0,190.0,169,76,7.7,3.6,1010.2,86.5,29,4,0
1958-02,-2.4,3.4,0,北海道,札幌市,,0,145.0,175,77,8.2,4.0,1012.8,108.7,28,0,0
1958-03,-0.5,4.0,0,北海道,札幌市,,0,75.1,78,67,7.0,4.0,1008.3,200.6,25,0,0
1958-04,5.8,4.4,0,北海道,札幌市,,0,31.4,4,62,6.3,5.9,1010.6,214.0,9,0,0
1958-05,11.4,4.1,0,北海道,札幌市,,0,30.1,0,69,6.9,9.2,1008.1,237.7,0,0,2
1958-06,15.9,3.8,0,北海道,札幌市,,0,60.1,0,76,7.1,13.7,1006.8,238.0,0,1,4
1958-07,20.1,3.3,0,北海道,札幌市,,0,164.4,0,80,6.7,18.7,1005.6,237.8,0,0,6
1958-08,20.8,2.7,0,北海道,札幌市,,0,112.0,0,80,7.3,19.7,1008.6,201.6,0,1,4
1958-09,16.9,2.5,0,北海道,札幌市,,0,122.6,0,77,6.9,15.0,1010.2,192.0,0,0,1
1958-10,10.4,2.7,0,北海道,札幌市,,0,109.5,0,74,6.0,9.5,1016.9,162.3,0,0,1
1958-11,4.2,2.5,0,北海道,札幌市,,0,65.6,19,69,5.9,5.8,1017.3,129.4,9,0,1
1958-12,0.0,3.2,0,北海道,札幌市,,0,110.3,66,75,7.8,4.6,1012.9,89.8,28,1,0
1959-01,-5.4,3.1,0,北海道,札幌市,,0,98.6,134,71,7.1,3.0,1009.3,108.0,30,0,0
1959-02,-1.9,3.2,0,北海道,札幌市,,0,62.9,71,71,7.3,3.9,1016.9,115.0,23,1,0
1959-03,1.6,3.5,0,北海道,札幌市,,0,49.0,32,74,6.9,5.2,1015.8,139.1,14,0,1
1959-04,8.4,5.2,0,北海道,札幌市,,0,140.7,5,65,6.1,7.2,1008.2,214.2,6,0,0
1959-05,12.9,4.3,0,北海道,札幌市,,0,49.6,0,67,5.5,9.7,1007.9,243.5,0,0,1
1959-06,15.7,4.0,0,北海道,札幌市,,0,46.3,0,76,7.5,13.5,1007.3,205.8,0,3,3
1959-07,20.1,3.5,0,北海道,札幌市,,0,58.9,0,80,8.0,18.8,1004.4,146.9,0,0,3
1959-08,21.3,3.5,0,北海道,札幌市,,0,87.8,0,77,7.4,19.5,1006.4,222.2,0,1,1
1959-09,17.2,3.3,0,北海道,札幌市,,0,166.4,0,78,5.9,15.5,1009.3,169.4,0,1,0
1959-10,11.3,3.0,0,北海道,札幌市,,0,70.2,0,73,5.1,10.0,1014.2,195.0,0,0,0
1959-11,3.4,2.9,0,北海道,札幌市,,0,112.5,46,74,7.2,6.1,1016.2,102.9,19,0,1
1959-12,-2.4,2.5,0,北海道,札幌市,,0,119.1,142,74,7.7,4.1,1013.8,87.2,27,0,0
1960-01,-6.2,2.8,0,北海道,札幌市,,0,111.3,167,74,7.0,3.0,1009.6,95.6,30,0,0
1960-02,-3.2,3.0,0,北海道,札幌市,,0,62.3,80,72,7.2,3.6,1010.4,128.7,26,0,0
1960-03,-0.4,4.0,0,北海道,札幌市,,0,66.2,40,71,7.4,4.4,1011.9,158.7,23,0,1
1960-04,5.2,4.7,0,北海道,札幌市,,0,121.9,29,70,6.4,6.2,1010.3,216.2,9,1,0
1960-05,11.0,5.0,0,北海道,札幌市,,0,64.3,0,72,7.5,9.4,1008.0,187.1,0,0,1
1960-06,15.3,4.0,0,北海道,札幌市,,0,88.5,0,79,7.0,13.7,1007.1,191.5,0,4,2
1960-07,20.0,2.8,0,北海道,札幌市,,0,86.1,0,79,7.4,18.3,1006.2,200.1,0,0,3
1960-08,23.0,3.5,0,北海道,札幌市,,0,63.3,0,74,6.5,20.9,1008.2,244.2,0,0,1
1960-09,18.0,3.2,0,北海道,札幌市,,0,128.9,0,74,5.9,15.4,1010.5,207.1,0,2,0
1960-10,10.2,2.9,0,北海道,札幌市,,0,95.7,0,72,5.1,9.2,1017.6,175.3,2,0,0
1960-11,4.6,3.2,0,北海道,札幌市,,0,110.9,16,70,6.7,6.1,1015.3,121.3,13,1,0
1960-12,-3.0,2.8,0,北海道,札幌市,,0,68.6,74,71,6.6,3.6,1009.9,101.0,30,0,0
1961-01,-6.2,2.7,↖️北北西,北海道,札幌市,,0,72.4,138,70,6.2,2.8,1011.2,137.8,30,0,0
1961-02,-4.0,2.8,⬆️北,北海道,札幌市,,0,108.5,97,73,7.7,3.4,1006.9,103.2,28,0,0
1961-03,0.0,3.1,⬆️北,北海道,札幌市,,0,72.2,64,70,6.9,4.3,1013.6,179.3,26,1,0
1961-04,7.4,4.5,↘️南東,北海道,札幌市,,0,30.4,2,64,6.3,6.6,1008.4,195.7,5,0,0
1961-05,12.5,3.9,↘️南東,北海道,札幌市,,0,102.0,0,69,6.2,9.8,1006.1,237.6,0,0,0
1961-06,17.5,3.3,⬇️南南東,北海道,札幌市,,0,32.8,0,73,6.3,14.5,1005.9,251.5,0,1,4
1961-07,21.6,3.1,↘️南東,北海道,札幌市,,0,193.0,0,79,6.4,20.3,1004.4,235.6,0,2,6
1961-08,21.7,2.6,⬇️南南東,北海道,札幌市,,0,98.5,0,81,6.7,21.1,1007.6,198.0,0,3,4
1961-09,19.3,2.6,↘️南東,北海道,札幌市,,0,155.1,0,78,6.1,17.7,1010.0,183.0,0,3,2
1961-10,10.9,2.9,⬇️南,北海道,札幌市,,0,93.9,0,68,6.4,9.2,1016.3,139.6,1,1,0
1961-11,4.2,2.7,↖️北西,北海道,札幌市,,0,83.8,25,73,6.2,6.2,1015.7,106.2,10,1,1
1961-12,-1.2,2.3,↘️南東,北海道,札幌市,,0,52.5,50,73,7.2,4.2,1010.9,78.9,23,0,0
1962-01,-3.6,2.9,↖️北西,北海道,札幌市,,0,135.3,200,77,7.5,3.7,1006.1,89.8,27,1,1
1962-02,-3.9,2.2,↘️東南東,北海道,札幌市,,0,68.4,70,69,7.1,3.3,1010.2,122.9,23,0,0
1962-03,-0.9,2.8,↘️南東,北海道,札幌市,,0,91.8,95,69,7.1,4.1,1006.5,147.1,29,1,0
1962-04,8.4,4.3,↘️南東,北海道,札幌市,,0,69.9,0,63,6.2,7.1,1011.6,220.2,1,0,5
1962-05,12.7,3.6,↖️北北西,北海道,札幌市,,0,20.8,0,70,6.4,10.2,1006.9,217.8,0,0,6
1962-06,16.1,3.1,↖️北北西,北海道,札幌市,,0,55.8,0,75,7.3,13.5,1005.5,215.4,0,1,2
1962-07,20.1,3.2,↘️南東,北海道,札幌市,,0,125.0,0,81,7.9,19.1,1007.0,191.8,0,0,6
1962-08,20.6,2.8,↘️南東,北海道,札幌市,,0,357.4,0,82,7.8,20.0,1007.2,115.5,0,1,1
1962-09,17.7,2.8,↘️南東,北海道,札幌市,,0,106.7,0,75,7.2,15.5,1010.1,145.1,0,0,2
1962-10,9.7,2.3,↘️南東,北海道,札幌市,,0,19.0,0,67,5.3,8.2,1014.9,191.0,0,1,0
1962-11,3.6,2.6,↖️北西,北海道,札幌市,,0,77.3,63,67,6.8,5.7,1016.1,107.9,15,0,0
1962-12,-0.9,2.6,↖️北西,北海道,札幌市,,0,100.6,57,71,7.4,4.2,1011.6,94.2,21,3,0
1963-01,-4.7,2.0,↘️東南東,北海道,札幌市,,0,68.2,108,73,7.2,3.3,998.8,94.0,27,0,0
1963-02,-2.9,2.2,↘️南東,北海道,札幌市,,0,59.9,95,71,6.5,3.6,1010.2,130.3,19,0,0
1963-03,1.1,2.8,↘️南東,北海道,札幌市,,0,58.0,52,71,5.9,4.8,1012.1,158.1,17,0,2
1963-04,6.6,4.0,↘️南東,北海道,札幌市,,0,96.3,18,69,6.9,6.7,1014.5,176.9,7,0,2
1963-05,12.9,3.9,↘️南東,北海道,札幌市,,0,72.2,0,59,5.6,8.6,1008.0,275.4,2,1,2
1963-06,15.6,3.6,↘️南東,北海道,札幌市,,0,85.4,0,78,7.2,13.7,1009.0,182.7,0,0,3
1963-07,20.3,2.7,↘️南東,北海道,札幌市,,0,99.1,0,82,8.5,19.5,1007.1,143.6,0,0,6
1963-08,21.5,2.5,↖️北北西,北海道,札幌市,,0,80.7,0,84,8.7,21.6,1006.3,119.6,0,6,6
1963-09,16.0,2.6,⬇️南南東,北海道,札幌市,,0,194.4,0,74,5.8,13.7,1007.3,200.3,0,4,2
1963-10,10.6,2.7,↖️北北西,北海道,札幌市,,0,111.1,0,73,5.6,9.5,1016.4,166.3,0,1,0
1963-11,5.4,2.7,⬇️南,北海道,札幌市,,0,106.3,29,69,6.7,6.4,1012.3,97.3,12,1,0
1963-12,0.1,2.6,↖️北北西,北海道,札幌市,,0,102.9,76,74,7.9,4.7,1011.1,74.8,23,1,1
1964-01,-3.8,2.1,↖️北北西,北海道,札幌市,,0,98.1,165,73,7.6,3.5,1015.3,96.7,28,1,0
1964-02,-6.1,2.0,⬇️南,北海道,札幌市,,0,119.2,184,73,7.6,2.9,1017.7,116.3,28,0,0
1964-03,0.2,3.0,↖️北北西,北海道,札幌市,,0,38.0,24,71,7.3,4.6,1013.0,144.8,21,0,0
1964-04,6.2,4.0,↖️北北西,北海道,札幌市,,0,112.5,7,66,6.3,6.2,1017.0,189.8,7,1,0
1964-05,12.7,4.0,↖️北北西,北海道,札幌市,,0,69.1,0,64,6.3,9.2,1012.3,226.8,0,0,1
1964-06,15.8,3.3,↖️北北西,北海道,札幌市,,0,158.6,0,79,7.5,14.1,1005.4,161.4,0,1,2
1964-07,18.7,3.0,↘️南東,北海道,札幌市,,0,109.7,0,80,8.0,17.2,1005.2,139.9,0,2,2
1964-08,21.5,3.4,↘️南東,北海道,札幌市,,0,152.1,0,80,8.2,20.7,1007.2,122.6,0,2,2
1964-09,15.7,2.8,↘️南東,北海道,札幌市,,0,84.4,0,72,6.4,13.4,1010.8,192.2,0,2,1
1964-10,9.4,2.4,↖️北西,北海道,札幌市,,0,95.9,15,71,5.7,8.8,1016.3,157.8,5,2,0
1964-11,3.9,2.2,⬇️南,北海道,札幌市,,0,93.0,46,71,7.2,5.9,1012.4,89.8,12,0,0
1964-12,-1.7,2.4,↘️南東,北海道,札幌市,,0,143.5,145,75,7.1,4.2,1013.8,79.2,27,0,0
1965-01,-2.8,2.2,↖️北西,北海道,札幌市,,0,105.2,117,74,8.1,3.8,1009.8,87.8,29,1,0
1965-02,-4.3,2.9,↖️北北西,北海道,札幌市,,0,177.1,179,73,7.5,3.4,1006.6,72.1,28,1,0
1965-03,-1.2,3.3,↖️北北西,北海道,札幌市,,0,95.4,99,70,7.3,4.1,1008.1,165.5,27,0,0
1965-04,4.6,3.4,↖️北北西,北海道,札幌市,,0,56.6,12,63,6.1,5.4,1008.3,200.3,11,0,0
1965-05,11.8,3.9,↘️南東,北海道,札幌市,,0,38.8,0,65,6.1,8.8,1007.3,190.2,0,1,1
1965-06,16.1,3.0,↘️南東,北海道,札幌市,,0,46.1,0,73,6.2,13.3,1005.9,214.8,0,0,2
1965-07,18.6,3.2,↘️東南東,北海道,札幌市,,0,63.6,0,79,8.5,17.0,1004.0,149.3,0,0,5
1965-08,22.1,3.1,↘️南東,北海道,札幌市,,0,26.6,0,76,6.5,20.1,1007.2,175.6,0,0,3
1965-09,17.2,3.0,↘️南東,北海道,札幌市,,0,480.5,0,75,6.4,15.0,1007.1,168.5,0,4,0
1965-10,10.5,2.1,⬇️南南東,北海道,札幌市,,0,57.4,0,70,5.1,9.0,1014.6,172.9,0,0,0
1965-11,3.7,3.2,↖️北西,北海道,札幌市,,0,99.2,35,69,8.0,5.8,1012.0,92.3,21,2,1
1965-12,-2.0,2.4,↘️南東,北海道,札幌市,,0,97.1,73,76,7.5,4.1,1008.8,60.6,28,0,0
1966-01,-4.7,2.7,↖️北西,北海道,札幌市,,0,181.0,235,76,7.6,3.4,1006.5,98.7,31,1,0
1966-02,-3.9,3.2,↘️南東,北海道,札幌市,,0,74.0,98,74,7.2,3.6,1010.0,116.4,25,0,1
1966-03,0.8,3.2,↖️北北西,北海道,札幌市,,0,143.0,89,75,8.2,5.0,1005.3,123.1,24,0,3
1966-04,5.4,3.7,↘️南東,北海道,札幌市,,0,75.8,2,69,7.1,6.3,1011.6,166.4,9,0,0
1966-05,12.2,3.6,↖️北北西,北海道,札幌市,,0,43.3,0,63,6.7,8.7,1008.3,206.6,1,0,0
1966-06,15.7,3.4,↘️南東,北海道,札幌市,,0,96.3,0,73,7.3,13.0,1009.3,200.9,0,0,3
1966-07,18.5,3.1,↘️南東,北海道,札幌市,,0,58.2,0,80,7.9,17.2,1004.8,156.4,0,2,5
1966-08,22.0,3.1,↘️南東,北海道,札幌市,,0,118.5,0,81,7.3,21.5,1006.7,158.9,0,4,1
1966-09,15.8,2.1,↘️南東,北海道,札幌市,,0,102.6,0,75,6.6,13.7,1009.1,168.4,0,3,0
1966-10,12.3,2.0,↘️南東,北海道,札幌市,,0,169.4,0,77,7.0,11.3,1013.0,133.7,0,1,2
1966-11,4.9,2.6,⬇️南南東,北海道,札幌市,,0,85.2,35,70,7.0,6.3,1010.8,121.6,14,0,0
1966-12,-4.2,1.9,↖️北西,北海道,札幌市,,0,180.2,235,77,6.9,3.6,1011.3,76.9,31,1,0
1967-01,-6.3,2.4,↖️北西,北海道,札幌市,,0,96.4,153,73,6.9,2.9,1009.1,93.4,29,0,0
1967-02,-4.4,2.2,↖️北西,北海道,札幌市,,0,36.9,40,68,6.0,3.2,1013.3,139.5,24,0,0
1967-03,0.6,3.1,↖️北西,北海道,札幌市,,0,89.3,40,69,6.6,4.5,1009.9,177.7,22,0,0
1967-04,6.5,4.0,↖️北西,北海道,札幌市,,0,63.1,8,66,6.1,6.5,1014.2,199.5,6,0,1
1967-05,13.6,3.2,↘️南東,北海道,札幌市,,0,49.2,0,73,7.0,11.1,1009.3,211.9,0,0,5
1967-06,15.7,2.7,↖️北北西,北海道,札幌市,,0,123.2,0,78,7.6,13.9,1003.8,168.3,0,1,0
1967-07,20.9,2.7,↘️南東,北海道,札幌市,,0,100.4,0,81,8.0,20.4,1004.7,173.4,0,1,5
1967-08,22.1,2.5,↘️南東,北海道,札幌市,,0,92.1,0,75,6.6,20.0,1004.3,226.5,0,3,1
1967-09,16.3,2.3,↘️南東,北海道,札幌市,,0,174.0,0,80,7.2,14.8,1011.7,145.8,0,1,0
1967-10,10.4,2.2,↘️南東,北海道,札幌市,,0,102.3,0,69,5.2,8.9,1013.1,193.7,0,1,0
1967-11,2.7,2.6,↖️北西,北海道,札幌市,,0,75.9,33,67,7.1,5.3,1016.6,131.0,16,0,1
1967-12,-2.1,2.0,↘️南東,北海道,札幌市,,0,101.5,100,74,6.5,4.0,1011.5,98.8,24,1,0
1968-01,-3.4,2.0,↘️南東,北海道,札幌市,,0,103.0,134,75,7.7,3.6,1004.0,111.4,29,1,0
1968-02,-4.8,2.0,↘️南東,北海道,札幌市,,0,101.5,134,73,6.2,3.3,1012.0,162.2,24,0,0
1968-03,1.8,3.0,↘️南東,北海道,札幌市,,0,37.0,15,71,6.6,5.0,1008.7,164.8,18,0,0
1968-04,7.1,2.8,↖️北西,北海道,札幌市,,0,37.0,0,66,5.8,6.7,1015.8,214.4,1,0,2
1968-05,11.6,3.7,↘️南東,北海道,札幌市,,0,92.5,0,72,7.6,9.7,1010.2,159.6,0,1,0
1968-06,16.7,3.1,↘️南東,北海道,札幌市,,0,38.0,0,73,5.7,13.8,1009.3,243.8,0,0,5
1968-07,20.6,2.8,↘️南東,北海道,札幌市,,0,48.0,0,77,6.4,18.8,1004.6,223.3,0,1,4
1968-08,20.8,2.8,↘️南東,北海道,札幌市,,0,129.0,0,80,7.6,19.7,1006.0,173.7,0,3,2
1968-09,17.1,3.0,↘️南東,北海道,札幌市,,0,108.5,0,76,5.8,14.9,1013.4,178.1,0,0,0
1968-10,8.7,1.9,↘️南東,北海道,札幌市,,0,67.5,0,71,5.5,8.3,1014.2,165.1,3,0,0
1968-11,6.2,2.4,↘️南東,北海道,札幌市,,0,135.0,12,72,6.2,7.1,1014.3,125.0,8,0,0
1968-12,0.6,2.2,↖️北西,北海道,札幌市,,0,84.0,75,71,6.8,4.9,1011.9,101.5,18,0,0
1969-01,-5.5,1.9,↖️北西,北海道,札幌市,,0,69.5,105,70,6.7,2.9,1010.0,132.6,31,0,0
1969-02,-5.3,2.4,↖️北西,北海道,札幌市,,0,107.5,128,69,6.6,3.0,1013.6,140.2,23,0,0
1969-03,-1.4,2.7,↖️北西,北海道,札幌市,,0,40.0,46,66,6.4,3.8,1012.2,206.1,24,0,0
1969-04,6.0,3.3,↖️北西,北海道,札幌市,,0,32.0,14,67,7.1,6.2,1011.7,179.4,8,0,0
1969-05,11.0,3.9,↘️南東,北海道,札幌市,,0,78.0,0,67,7.1,8.6,1004.4,188.4,0,0,0
1969-06,15.0,3.1,↘️南東,北海道,札幌市,,0,102.0,0,79,8.3,13.6,1004.3,156.2,0,1,5
1969-07,20.6,2.9,↘️南東,北海道,札幌市,,0,58.5,0,77,6.7,19.1,1007.6,222.3,0,2,3
1969-08,19.6,2.6,↘️南東,北海道,札幌市,,0,170.5,0,82,8.3,18.9,1006.1,128.1,0,3,1
1969-09,16.4,2.4,↖️北西,北海道,札幌市,,0,76.5,0,72,5.6,14.0,1010.4,220.6,0,3,1
1969-10,9.8,2.7,↘️南東,北海道,札幌市,,0,88.5,0,70,6.0,8.8,1013.5,179.9,0,0,1
1969-11,3.8,2.6,↖️北西,北海道,札幌市,,0,65.0,48,67,7.2,5.7,1014.6,136.7,16,1,0
1969-12,-3.6,2.3,↖️北西,北海道,札幌市,,0,69.5,94,70,7.3,3.5,1010.7,115.9,30,0,0
1970-01,-5.9,1.9,↖️北西,北海道,札幌市,,0,106.0,137,73,6.9,3.0,1011.3,138.3,28,0,0
1970-02,-3.0,3.0,↖️北西,北海道,札幌市,,0,89.5,83,72,7.9,3.7,1008.9,127.7,28,0,0
1970-03,-3.0,2.8,↖️北西,北海道,札幌市,,0,151.0,153,74,7.6,3.8,1008.4,170.0,29,0,0
1970-04,5.9,3.2,↘️南東,北海道,札幌市,,0,45.5,6,64,5.3,6.0,1014.9,251.0,6,0,1
1970-05,13.8,3.8,↘️南東,北海道,札幌市,,0,38.0,0,65,6.5,10.0,1009.2,238.2,0,2,0
1970-06,16.0,3.0,↘️南東,北海道,札幌市,,0,95.5,0,76,6.4,13.6,1008.7,226.2,0,1,4
1970-07,21.4,3.1,↘️南東,北海道,札幌市,,0,66.0,0,75,7.6,19.5,1006.0,207.6,0,1,2
1970-08,21.5,3.0,↖️北西,北海道,札幌市,,0,99.0,0,78,7.0,20.1,1009.3,205.6,0,0,1
1970-09,17.4,3.0,↘️南東,北海道,札幌市,,0,196.5,0,72,5.8,14.5,1010.3,224.6,0,0,0
1970-10,11.2,2.3,↘️南東,北海道,札幌市,,0,83.5,0,70,5.7,9.7,1014.4,188.6,2,1,0
1970-11,4.9,2.5,↘️南東,北海道,札幌市,,0,87.0,33,71,7.3,6.4,1012.4,120.4,14,0,2
1970-12,-2.2,2.4,↖️西北西,北海道,札幌市,,0,61.5,66,68,6.7,3.6,1009.8,130.8,28,0,0
1971-01,-5.0,2.1,↘️南東,北海道,札幌市,,0,108.5,169,75,6.8,3.2,1011.9,119.7,26,1,0
1971-02,-3.7,2.4,↘️南東,北海道,札幌市,,0,50.0,61,73,7.0,3.6,1013.9,141.4,23,0,0
1971-03,0.0,2.8,↖️北西,北海道,札幌市,,0,47.5,50,65,7.4,4.0,1009.5,171.3,24,0,1
1971-04,6.4,3.7,↖️北西,北海道,札幌市,,0,20.0,1,54,5.8,5.2,1011.2,221.1,5,0,0
1971-05,10.4,3.8,↖️北西,北海道,札幌市,,0,64.5,0,69,7.6,8.6,1008.6,192.4,3,0,0
1971-06,14.4,2.9,↖️北西,北海道,札幌市,,0,81.5,0,79,6.6,12.8,1005.5,216.1,0,0,2
1971-07,19.0,3.1,↘️南東,北海道,札幌市,,0,91.5,0,82,8.7,18.0,1003.5,139.9,0,0,4
1971-08,20.3,2.8,↘️南東,北海道,札幌市,,0,40.0,0,82,7.5,19.8,1007.9,195.9,0,0,1
1971-09,15.6,2.7,↘️南東,北海道,札幌市,,0,126.5,0,80,6.8,14.3,1011.0,195.3,0,0,0
1971-10,10.5,2.4,↘️南東,北海道,札幌市,,0,180.0,0,74,5.2,9.5,1013.3,182.3,1,1,0
1971-11,4.4,2.4,↖️北西,北海道,札幌市,,0,49.5,17,71,7.7,6.1,1014.0,104.5,11,2,0
1971-12,-1.4,2.6,⬅️西,北海道,札幌市,,0,93.0,111,71,7.9,4.1,1011.5,109.7,27,0,0
1972-01,-3.9,2.4,↖️北西,北海道,札幌市,,0,148.5,195,78,7.9,3.7,1017.7,107.8,24,0,0
1972-02,-3.8,2.8,↘️南東,北海道,札幌市,,0,267.5,173,76,7.4,3.6,1011.0,137.3,29,0,0
1972-03,0.2,2.8,↖️北西,北海道,札幌市,,0,42.0,27,71,6.5,4.5,1012.4,233.9,18,0,0
1972-04,6.9,3.4,↘️南東,北海道,札幌市,,0,67.0,19,68,6.5,6.9,1014.0,234.2,4,0,0
1972-05,11.8,3.2,↘️南東,北海道,札幌市,,0,115.5,0,69,6.3,9.5,1006.1,214.1,0,1,0
1972-06,15.7,3.3,↘️南東,北海道,札幌市,,0,87.0,0,81,6.9,14.3,1005.4,179.0,0,3,0
1972-07,20.6,3.2,↘️東南東,北海道,札幌市,,0,29.5,0,81,7.2,19.7,1006.0,236.8,0,0,0
1972-08,21.7,2.6,↘️東南東,北海道,札幌市,,0,63.5,0,78,7.0,20.2,1006.0,174.6,0,4,1
1972-09,16.8,2.9,↘️南東,北海道,札幌市,,0,284.0,0,79,6.3,15.3,1010.2,188.0,0,2,0
1972-10,11.9,2.9,↘️南東,北海道,札幌市,,0,107.0,0,73,6.4,10.5,1012.3,181.3,0,5,0
1972-11,3.7,2.8,↘️南東,北海道,札幌市,,0,265.5,24,72,8.0,5.8,1011.0,96.6,19,3,1
1972-12,0.0,2.2,↘️南東,北海道,札幌市,,0,82.0,52,71,7.6,4.5,1011.8,84.1,20,1,0
1973-01,-2.7,1.8,↘️南東,北海道,札幌市,,0,87.5,130,78,7.9,4.0,1015.0,104.3,28,0,0
1973-02,-2.3,2.9,↖️北西,北海道,札幌市,,0,69.0,96,68,8.0,3.7,1009.1,125.3,24,1,0
1973-03,-1.9,2.8,↘️南東,北海道,札幌市,,0,89.0,90,68,7.1,3.7,1010.1,189.5,26,0,0
1973-04,6.8,4.2,↘️南東,北海道,札幌市,,0,46.5,0,61,5.8,6.0,1009.3,230.7,3,0,0
1973-05,12.1,3.4,↖️北西,北海道,札幌市,,0,41.0,0,67,6.5,9.3,1008.2,212.6,0,0,0
1973-06,15.8,2.7,↘️東南東,北海道,札幌市,,0,13.0,0,74,6.5,13.3,1008.8,242.3,0,0,3
1973-07,20.6,2.7,↖️北西,北海道,札幌市,,0,15.5,0,78,7.8,18.9,1007.8,194.0,0,0,0
1973-08,23.0,2.1,↖️北西,北海道,札幌市,,0,277.0,0,83,6.9,23.2,1008.2,193.1,0,2,2
1973-09,16.8,2.1,↘️南東,北海道,札幌市,,0,197.0,0,79,5.9,15.1,1010.5,183.2,0,2,0
1973-10,10.3,1.9,↘️南東,北海道,札幌市,,0,177.5,0,74,6.7,9.5,1014.0,136.1,0,2,0
1973-11,3.7,2.3,↘️南東,北海道,札幌市,,0,97.5,32,69,7.8,5.7,1008.4,105.2,15,2,0
1973-12,-1.9,2.0,↘️南東,北海道,札幌市,,0,62.5,82,70,7.0,3.8,1005.4,103.8,28,0,0
1974-01,-3.3,2.3,↖️北西,北海道,札幌市,,0,99.0,113,76,7.4,3.6,1008.7,129.7,23,1,0
1974-02,-3.2,2.2,↘️南東,北海道,札幌市,,0,71.5,106,75,7.5,3.7,1011.6,119.7,25,0,0
1974-03,-0.9,2.4,↖️北西,北海道,札幌市,,0,40.5,44,73,6.8,4.3,1013.6,199.5,23,0,0
1974-04,6.4,3.5,↘️南東,北海道,札幌市,,0,105.5,20,68,6.8,6.5,1007.5,163.6,4,0,0
1974-05,12.0,3.2,↖️北西,北海道,札幌市,,0,48.5,0,68,6.7,9.3,1009.4,226.9,0,0,2
1974-06,16.1,3.7,↘️南東,北海道,札幌市,,0,101.5,0,81,8.0,14.8,1006.4,163.8,0,0,1
