🌡️平均気温の合計(℃),☔降水量の合計(mm),💨平均風速(m/s),🧭最多風向(16方位),🏢都道府県,🏙️市区町村,⚪未使用1,⚪未使用2,🌡️平均気温(℃),❄️降雪量合計(cm),💧平均湿度(％),☁️平均雲量(10分比),♨️平均蒸気圧(hPa),🔄平均現地気圧(hPa),☀️日照時間(時間),🌨️雪日数(日),⚡雷日数(日),🌫️霧日数(日)
1983-05,43.0,3.1,↖️北北西,北海道,札幌市,,0,12.4,0,66,7.1,9.5,1008.0,215.3,0,1,3
1983-06,59.0,2.9,⬇️南南東,北海道,札幌市,,0,13.6,0,76,8.3,11.9,1008.8,152.4,0,2,0
1983-07,44.0,2.7,↘️南東,北海道,札幌市,,0,18.2,0,77,8.0,16.2,1005.6,174.1,0,1,1
1983-08,97.0,2.5,↘️南東,北海道,札幌市,,0,22.3,0,79,6.2,21.3,1008.0,197.5,0,1,3
1983-09,119.5,2.1,⬇️南南東,北海道,札幌市,,0,17.7,0,75,7.3,15.4,1011.9,164.2,0,0,0
1983-10,88.5,2.4,↖️北西,北海道,札幌市,,0,9.7,3,63,6.6,7.8,1011.5,186.0,5,3,0
1983-11,85.0,2.1,⬇️南南東,北海道,札幌市,,0,5.1,3,70,6.7,6.5,1011.7,119.7,9,1,1
1983-12,62.0,1.7,⬇️南南東,北海道,札幌市,,0,-1.8,41,67,6.7,3.7,1009.1,120.1,26,1,0
1984-01,70.5,1.8,⬇️南南東,北海道,札幌市,,0,-4.7,117,70,6.1,3.1,1009.8,156.6,25,0,0
1984-02,148.5,2.2,↖️北北西,北海道,札幌市,,0,-5.6,239,72,8.0,3.0,1010.0,130.0,29,0,0
1984-03,81.0,2.4,⬇️南南東,北海道,札幌市,,0,-2.2,121,67,7.0,3.6,1010.8,217.5,30,1,0
1984-04,32.5,2.5,↘️南東,北海道,札幌市,,0,5.0,31,63,6.8,5.4,1017.5,231.2,11,0,0
1984-05,34.0,2.5,↖️北北西,北海道,札幌市,,0,11.4,0,71,7.0,9.5,1012.0,233.4,0,0,2
1984-06,38.0,3.2,⬇️南南東,北海道,札幌市,,0,18.2,0,72,7.2,14.9,1008.3,229.4,0,0,0
1984-07,44.5,2.7,↘️南東,北海道,札幌市,,0,22.1,0,78,7.5,20.8,1006.1,194.1,0,0,0
1984-08,39.0,2.5,⬇️南南東,北海道,札幌市,,0,23.6,0,72,6.6,21.2,1008.0,230.6,0,2,0
1984-09,53.5,2.1,⬇️南南東,北海道,札幌市,,0,17.7,0,70,6.1,14.5,1010.3,212.0,0,0,0
1984-10,77.0,2.6,⬇️南南東,北海道,札幌市,,0,10.3,1,64,6.2,8.3,1012.0,173.9,3,0,0
1984-11,43.0,2.4,↖️西北西,北海道,札幌市,,0,3.7,12,61,6.7,5.1,1015.4,146.5,18,2,0
1984-12,63.5,1.8,↖️北西,北海道,札幌市,,0,-2.1,40,68,7.5,3.8,1012.4,120.8,21,1,0
1985-01,156.5,2.1,↘️南東,北海道,札幌市,,0,-6.9,265,71,7.5,2.7,1011.6,120.3,30,0,0
1985-02,99.5,2.5,↖️北北西,北海道,札幌市,,0,-2.2,124,73,8.2,3.9,1008.5,108.6,27,0,0
1985-03,39.0,2.3,⬇️南南東,北海道,札幌市,,0,-0.1,43,65,7.0,4.0,1017.8,187.6,21,0,0
1985-04,54.5,2.9,↘️南東,北海道,札幌市,,0,7.6,3,66,7.2,6.9,1012.7,206.9,1,0,4
1985-05,14.0,2.8,↖️北北西,北海道,札幌市,,0,12.4,0,61,6.3,8.5,1009.9,273.5,0,0,0
1985-06,9.0,2.6,↘️南東,北海道,札幌市,,0,15.5,0,69,6.4,12.1,1009.3,248.3,0,0,0
1985-07,107.0,2.3,↖️北北西,北海道,札幌市,,0,20.3,0,80,7.6,19.1,1004.6,171.1,0,0,1
1985-08,43.0,2.4,↘️南東,北海道,札幌市,,0,24.6,0,74,6.2,22.8,1009.0,251.8,0,0,0
1985-09,164.5,2.1,⬇️南南東,北海道,札幌市,,0,17.1,0,71,6.7,14.3,1012.3,203.2,0,1,0
1985-10,173.0,2.3,⬇️南南東,北海道,札幌市,,0,10.9,0,68,6.9,9.2,1013.0,167.7,1,2,0
1985-11,69.0,1.9,⬇️南南東,北海道,札幌市,,0,4.1,30,69,7.7,5.9,1009.6,119.1,19,0,1
1985-12,124.5,1.8,↖️北西,北海道,札幌市,,0,-3.5,183,69,7.8,3.4,1011.5,126.2,29,0,0
1986-01,121.0,2.1,⬇️南南東,北海道,札幌市,,0,-5.8,158,70,7.9,2.9,1008.5,103.0,30,0,0
1986-02,60.5,1.6,⬇️南南東,北海道,札幌市,,0,-5.5,100,67,7.4,2.8,1010.9,123.0,25,0,0
1986-03,87.5,2.7,↖️北北西,北海道,札幌市,,0,-0.4,55,70,7.6,4.3,1011.4,139.0,28,1,0
1986-04,53.0,3.0,⬇️南南東,北海道,札幌市,,0,6.9,0,63,7.0,6.3,1010.4,168.3,8,0,0
1986-05,48.0,2.8,↖️北北西,北海道,札幌市,,0,11.4,0,67,7.2,8.8,1005.7,161.1,0,0,0
1986-06,23.5,2.3,↖️北北西,北海道,札幌市,,0,16.1,0,69,6.5,12.2,1007.8,227.6,0,0,0
1986-07,66.5,2.3,↘️東南東,北海道,札幌市,,0,18.2,0,77,8.2,16.1,1008.1,135.7,0,1,0
1986-08,71.0,2.3,↖️北北西,北海道,札幌市,,0,22.3,0,75,6.7,20.3,1007.3,183.4,0,2,1
1986-09,202.0,2.0,⬇️南南東,北海道,札幌市,,0,18.1,0,71,5.8,14.8,1009.4,188.2,0,2,0
1986-10,208.5,1.8,⬇️南南東,北海道,札幌市,,0,8.9,14,69,6.7,8.1,1014.2,145.8,4,4,0
1986-11,82.5,2.4,⬇️南南東,北海道,札幌市,,0,3.5,38,64,7.8,5.3,1013.6,93.9,18,2,0
1986-12,104.0,2.2,↖️北西,北海道,札幌市,,0,-1.5,99,68,7.7,3.8,1012.7,95.8,28,0,0
1987-01,119.0,2.1,↖️北西,北海道,札幌市,,0,-4.9,173,72,8.1,3.2,1010.1,77.6,31,0,0
1987-02,82.0,2.3,↖️北西,北海道,札幌市,,0,-3.8,130,68,7.9,3.3,1009.7,103.2,24,0,0
1987-03,82.5,2.3,↖️北西,北海道,札幌市,,0,-0.1,56,68,7.9,4.3,1009.0,126.0,24,0,0
1987-04,38.5,2.6,↘️南東,北海道,札幌市,,0,6.0,14,61,7.1,5.7,1010.6,176.7,10,0,1
1987-05,64.5,2.7,↖️北北西,北海道,札幌市,,0,12.0,0,63,6.1,8.6,1009.1,204.3,2,2,0
1987-06,17.0,2.3,↖️北北西,北海道,札幌市,,0,17.3,0,70,6.6,13.6,1007.3,235.5,0,1,0
1987-07,98.5,2.3,↘️南東,北海道,札幌市,,0,20.6,0,78,7.8,18.7,1003.8,149.5,0,1,2
1987-08,134.5,2.3,↘️南東,北海道,札幌市,,0,20.6,0,79,8.9,19.2,1007.7,84.4,0,0,1
1987-09,55.0,2.6,⬇️南南東,北海道,札幌市,,0,17.8,0,71,7.3,15.0,1013.1,148.9,0,0,0
1987-10,118.5,2.2,↘️南東,北海道,札幌市,,0,11.9,0,62,5.9,9.1,1013.6,180.1,2,2,0
1987-11,77.0,2.5,↖️北西,北海道,札幌市,,0,3.6,6,62,7.1,5.3,1014.6,103.3,12,2,0
1987-12,110.5,2.0,↖️北西,北海道,札幌市,,0,-2.3,135,69,7.3,3.7,1013.8,110.1,25,0,0
1988-01,76.0,1.9,↖️北西,北海道,札幌市,,0,-3.8,108,70,8.2,3.3,1009.4,84.3,28,0,0
1988-02,104.5,2.2,↖️北西,北海道,札幌市,,0,-5.2,185,69,7.8,2.9,1011.7,128.4,29,0,0
1988-03,66.5,2.4,↖️北西,北海道,札幌市,,0,-0.1,41,63,6.2,3.9,1012.4,175.0,27,1,0
1988-04,61.5,2.7,↘️南東,北海道,札幌市,,0,7.1,1,65,6.7,6.5,1011.7,186.9,4,0,1
1988-05,91.5,2.8,↖️北北西,北海道,札幌市,,0,11.4,0,66,7.3,9.1,1008.0,184.9,0,0,0
1988-06,79.5,2.3,↘️南東,北海道,札幌市,,0,16.6,0,77,8.3,14.5,1006.3,159.7,0,0,0
1988-07,24.0,2.2,↘️南東,北海道,札幌市,,0,18.3,0,74,7.2,15.5,1009.2,225.8,0,0,0
1988-08,165.0,2.6,↘️南東,北海道,札幌市,,0,22.9,0,78,7.0,22.0,1008.1,185.2,0,3,0
1988-09,70.0,1.8,↘️南東,北海道,札幌市,,0,17.6,0,74,7.0,15.0,1012.3,153.1,0,1,0
1988-10,101.5,2.3,↖️北西,北海道,札幌市,,0,10.9,0,65,6.8,8.8,1009.1,138.2,0,2,0
1988-11,137.0,2.0,⬇️南南東,北海道,札幌市,,0,2.9,14,66,7.3,5.1,1008.8,114.6,18,1,0
1988-12,144.0,2.2,↖️西北西,北海道,札幌市,,0,-0.4,179,70,8.3,4.3,1009.9,77.8,27,1,0
1989-01,60.0,2.2,↖️北西,北海道,札幌市,,0,-1.9,54,69,7.6,3.8,1016.2,107.5,25,1,0
1989-02,27.5,2.1,↖️北西,北海道,札幌市,,0,-1.4,44,63,7.5,3.5,1014.3,122.0,21,0,0
1989-03,64.0,2.7,↖️北西,北海道,札幌市,,0,2.4,20,69,8.3,5.0,1011.4,113.4,22,0,0
1989-04,68.5,2.7,↖️北北西,北海道,札幌市,,0,7.3,0,65,7.9,6.7,1008.6,163.2,5,0,0
1989-05,50.0,2.6,↘️南東,北海道,札幌市,,0,11.4,0,65,7.3,8.6,1007.8,215.4,0,1,1
1989-06,91.0,2.5,⬇️南南東,北海道,札幌市,,0,15.2,0,72,6.6,12.4,1009.3,220.7,0,0,0
1989-07,35.0,2.9,⬇️南南東,北海道,札幌市,,0,21.0,0,74,7.1,18.5,1010.8,205.9,0,0,0
1989-08,146.5,2.4,↖️北北西,北海道,札幌市,,0,23.0,0,71,6.7,19.9,1006.4,220.5,0,1,1
1989-09,165.0,2.1,↘️南東,北海道,札幌市,,0,18.4,0,72,7.8,15.7,1009.3,120.8,0,0,0
1989-10,67.0,2.2,⬇️南南東,北海道,札幌市,,0,11.8,0,68,6.9,9.7,1013.2,144.8,1,1,0
1989-11,103.5,2.0,↖️北西,北海道,札幌市,,0,6.6,4,67,7.3,6.7,1015.1,91.2,8,1,0
1989-12,120.0,1.8,↖️北西,北海道,札幌市,,0,-0.6,123,71,8.4,4.2,1011.5,88.1,28,0,0
1990-01,138.0,1.8,↖️北西,北海道,札幌市,,0,-4.9,196,69,7.0,3.1,1013.7,107.7,31,0,0
1990-02,75.0,2.0,↘️南東,北海道,札幌市,,0,-0.7,74,75,8.0,4.5,1021.0,95.7,23,0,0
1990-03,77.5,2.4,↖️北北西,北海道,札幌市,,0,2.9,14,61,6.0,4.6,1012.2,208.1,16,1,0
1990-04,86.5,2.9,↖️北北西,北海道,札幌市,,0,7.9,2,59,6.5,6.3,1009.1,198.7,5,1,0
1990-05,25.0,2.4,↖️北北西,北海道,札幌市,,0,13.4,0,66,6.8,9.9,1009.0,221.0,0,0,0
1990-06,37.5,2.4,↖️北北西,北海道,札幌市,,0,17.7,0,75,7.7,15.1,1006.6,160.5,0,2,1
1990-07,48.5,2.5,↘️東南東,北海道,札幌市,,0,20.8,0,75,6.9,18.4,1006.8,206.9,0,0,0
1990-08,137.5,2.2,↘️南東,北海道,札幌市,,0,23.1,0,77,7.5,21.6,1005.9,167.9,0,4,0
1990-09,123.5,1.8,⬇️南南東,北海道,札幌市,,0,18.7,0,73,7.4,16.2,1012.9,162.8,0,0,2
1990-10,87.0,1.8,↘️南東,北海道,札幌市,,0,13.0,0,69,5.1,10.5,1015.0,182.1,0,0,0
1990-11,73.0,2.1,⬇️南南東,北海道,札幌市,,0,7.5,15,66,7.1,7.1,1014.5,90.8,6,0,0
1990-12,158.0,1.8,⬇️南南東,北海道,札幌市,,0,1.9,146,71,8.1,5.1,1010.3,67.1,22,0,0
1991-01,182.0,1.7,↖️北西,北海道,札幌市,,0,-1.2,250,75,8.6,4.3,1009.5,83.0,29,1,0
1991-02,106.0,2.0,↖️北北西,北海道,札幌市,,0,-2.8,152,70,8.2,3.6,1009.7,97.0,25,0,1
1991-03,60.5,2.3,↖️北西,北海道,札幌市,,0,0.3,74,65,7.5,4.1,1014.0,120.6,26,1,0
1991-04,77.5,2.7,↘️南東,北海道,札幌市,,0,8.0,0,61,6.2,6.5,1011.9,178.9,2,0,1
1991-05,23.0,2.5,↖️北北西,北海道,札幌市,,0,13.8,0,59,6.0,9.2,1008.4,253.7,1,0,0
1991-06,28.0,2.3,↘️南東,北海道,札幌市,,0,18.8,0,72,6.8,15.6,1004.8,205.4,0,1,0
1991-07,76.5,2.5,↘️南東,北海道,札幌市,,0,20.2,0,76,8.3,18.0,1004.6,139.8,0,1,0
1991-08,108.0,2.1,↘️南東,北海道,札幌市,,0,21.5,0,75,6.5,19.2,1007.3,211.8,0,0,0
1991-09,56.0,1.9,↘️南東,北海道,札幌市,,0,18.4,0,71,6.3,15.1,1010.7,164.5,0,0,0
1991-10,84.0,1.8,⬇️南南東,北海道,札幌市,,0,12.7,0,69,7.1,10.4,1011.2,122.1,0,1,1
1991-11,54.0,1.8,↘️南東,北海道,札幌市,,0,4.7,4,69,7.3,6.1,1014.9,91.3,16,1,0
1991-12,117.0,1.8,↖️西北西,北海道,札幌市,,0,-0.9,135,69,8.0,4.2,1015.3,73.0,25,0,0
1992-01,68.5,2.2,↘️南東,北海道,札幌市,,0,-2.4,109,72,8.0,3.8,1012.8,62.8,30,0,1
1992-02,53.5,2.5,↖️西北西,北海道,札幌市,,0,-2.5,74,69,7.5,3.6,1008.3,117.0,24,1,0
1992-03,52.5,2.6,↖️北西,北海道,札幌市,,0,1.0,60,66,6.5,4.4,1016.8,151.6,21,1,0
1992-04,29.5,3.5,↘️南東,北海道,札幌市,,0,6.9,0,65,7.5,6.4,1007.3,149.5,7,0,0
1992-05,54.0,3.4,↖️北西,北海道,札幌市,,0,11.7,0,66,7.0,9.0,1007.5,195.9,1,0,0
1992-06,25.5,2.9,↘️東南東,北海道,札幌市,,0,16.4,0,74,7.2,13.7,1008.4,165.4,0,0,0
1992-07,45.0,2.8,↘️南東,北海道,札幌市,,0,20.7,0,75,7.5,18.3,1004.1,156.5,0,2,0
1992-08,170.0,2.7,↘️南東,北海道,札幌市,,0,21.1,0,77,7.8,19.4,1010.3,137.6,0,0,0
1992-09,274.0,2.8,↘️南東,北海道,札幌市,,0,16.2,0,76,7.1,14.2,1009.7,129.6,0,3,0
1992-10,111.0,2.2,↘️南東,北海道,札幌市,,0,11.6,0,73,6.0,9.9,1014.5,158.9,0,0,1
1992-11,114.0,2.7,↘️南東,北海道,札幌市,,0,4.8,43,67,6.9,5.9,1015.3,98.0,14,1,0
1992-12,92.5,2.5,↖️北西,北海道,札幌市,,0,0.1,90,69,7.9,4.5,1012.0,78.3,26,2,0
1993-01,98.0,2.5,↖️西北西,北海道,札幌市,,0,-1.7,117,71,8.3,3.9,1013.1,77.3,28,0,0
1993-02,105.5,2.3,↖️北西,北海道,札幌市,,0,-2.1,174,72,8.4,3.8,1008.1,66.9,28,0,0
1993-03,45.0,2.8,↖️北西,北海道,札幌市,,0,1.3,41,61,6.7,4.1,1011.3,148.2,24,0,0
1993-04,89.0,3.3,↖️北西,北海道,札幌市,,0,6.2,5,62,7.0,5.7,1007.1,164.0,13,0,0
1993-05,43.5,3.0,↖️北西,北海道,札幌市,,0,11.9,0,68,8.1,9.4,1008.8,171.7,0,0,0
1993-06,73.5,3.1,↖️北西,北海道,札幌市,,0,15.4,0,77,8.5,13.3,1005.8,125.9,0,1,0
1993-07,36.0,3.0,↘️東南東,北海道,札幌市,,0,19.1,0,70,7.8,15.3,1008.8,203.9,0,0,0
1993-08,60.0,2.7,↘️東南東,北海道,札幌市,,0,20.0,0,76,7.2,17.7,1007.4,175.1,0,1,0
1993-09,53.5,2.7,↘️南東,北海道,札幌市,,0,17.5,0,72,6.5,14.4,1011.1,141.1,0,1,0
1993-10,256.0,2.6,↘️南東,北海道,札幌市,,0,11.5,0,67,6.8,9.2,1012.4,142.1,0,4,0
1993-11,83.5,2.7,↘️南東,北海道,札幌市,,0,5.8,9,67,7.6,6.4,1016.3,96.4,14,0,0
1993-12,122.0,2.6,⬅️西,北海道,札幌市,,0,-0.1,62,68,8.5,4.3,1011.8,63.6,27,0,0
1994-01,77.5,2.1,⬅️西,北海道,札幌市,,0,-4.7,128,68,7.6,3.0,1011.8,129.0,29,0,0
1994-02,222.5,3.2,↖️北西,北海道,札幌市,,0,-1.3,226,71,8.4,4.0,1003.4,65.9,26,1,0
1994-03,156.5,2.8,↖️北西,北海道,札幌市,,0,-0.5,146,68,8.2,4.1,1012.0,112.2,28,0,0
1994-04,41.5,3.6,↖️北西,北海道,札幌市,,0,7.0,0,57,6.4,5.6,1008.7,200.4,4,0,0
1994-05,54.0,3.5,↘️南東,北海道,札幌市,,0,13.5,0,58,6.1,9.0,1005.6,230.3,0,0,1
1994-06,5.5,2.9,↖️北北西,北海道,札幌市,,0,16.9,0,70,6.5,13.4,1007.5,218.8,0,0,0
1994-07,41.0,2.9,↘️南東,北海道,札幌市,,0,22.2,0,74,7.0,19.7,1005.0,217.3,0,0,0
1994-08,104.5,2.5,↘️南東,北海道,札幌市,,0,24.8,0,74,7.2,23.2,1009.5,180.4,0,3,0
1994-09,313.5,2.3,↘️南東,北海道,札幌市,,0,19.8,0,75,7.6,17.3,1008.6,140.4,0,2,0
1994-10,127.5,2.4,⬇️南南東,北海道,札幌市,,0,12.4,0,67,5.9,9.7,1014.7,177.1,0,1,0
1994-11,90.5,2.7,↘️南東,北海道,札幌市,,0,5.4,38,67,7.1,6.2,1018.4,108.4,11,0,0
1994-12,96.0,2.4,↖️西北西,北海道,札幌市,,0,-1.4,107,68,8.0,3.9,1013.1,87.7,24,0,0
1995-01,124.0,2.8,↖️北西,北海道,札幌市,,0,-3.3,154,71,8.2,3.5,1008.8,90.1,30,1,0
1995-02,59.5,2.4,↖️北西,北海道,札幌市,,0,-2.3,66,70,6.8,3.7,1012.8,130.0,25,0,0
1995-03,50.0,2.7,⬇️南南東,北海道,札幌市,,0,0.9,29,66,6.7,4.4,1013.7,183.2,21,0,0
1995-04,107.0,3.4,↘️南東,北海道,札幌市,,0,7.3,0,64,7.7,6.6,1008.4,159.3,12,0,0
1995-05,50.5,3.2,↘️南東,北海道,札幌市,,0,13.3,0,68,7.3,10.3,1009.0,157.6,0,1,1
1995-06,35.0,2.8,↘️東南東,北海道,札幌市,,0,15.6,0,75,7.9,13.3,1008.1,146.2,0,0,0
1995-07,86.5,2.3,↘️南東,北海道,札幌市,,0,21.5,0,76,7.7,19.3,1004.9,136.0,0,0,2
1995-08,172.5,2.3,↘️南東,北海道,札幌市,,0,21.3,0,78,8.5,19.8,1007.4,109.7,0,1,0
1995-09,112.0,2.3,⬇️南南東,北海道,札幌市,,0,17.4,0,69,6.4,13.6,1008.0,171.8,0,1,0
1995-10,130.0,2.2,↘️南東,北海道,札幌市,,0,13.1,0,73,7.1,11.0,1013.1,128.8,0,2,0
1995-11,133.0,3.1,↖️西北西,北海道,札幌市,,0,5.5,30,66,8.3,6.1,1005.2,81.4,17,0,0
1995-12,180.5,2.5,↖️北西,北海道,札幌市,,0,0.0,256,70,7.9,4.4,1008.9,81.6,25,0,0
1996-01,157.0,3.1,↖️北西,北海道,札幌市,,0,-3.7,183,67,8.2,3.2,1007.7,81.4,29,1,0
1996-02,77.5,2.2,↖️北西,北海道,札幌市,,0,-3.4,138,66,8.1,3.3,1011.0,109.6,24,0,0
1996-03,73.0,2.9,↖️北西,北海道,札幌市,,0,0.5,61,62,7.6,4.0,1009.3,145.5,25,0,0
1996-04,30.0,2.9,↘️南東,北海道,札幌市,,0,5.8,12,59,7.7,5.4,1008.9,145.8,15,0,1
1996-05,88.0,3.3,↘️南東,北海道,札幌市,,0,10.5,0,72,8.0,9.1,1009.2,142.3,0,0,2
1996-06,29.0,3.1,↘️南東,北海道,札幌市,,0,15.7,0,71,7.6,12.7,1006.4,163.3,0,2,0
1996-07,88.5,2.8,↘️南東,北海道,札幌市,,0,20.4,0,76,9.1,18.2,1007.0,120.8,0,2,0
1996-08,85.5,3.0,↘️南東,北海道,札幌市,,0,20.9,0,71,7.1,17.6,1009.2,177.8,0,1,0
1996-09,124.5,2.8,↘️南東,北海道,札幌市,,0,18.2,0,71,7.6,14.9,1010.8,149.1,0,4,0
1996-10,153.0,2.6,↘️南東,北海道,札幌市,,0,11.5,3,68,7.0,9.5,1013.6,137.9,2,3,0
1996-11,96.0,2.6,⬇️南南東,北海道,札幌市,,0,4.1,35,63,8.1,5.3,1012.7,105.9,17,0,0
1996-12,97.0,2.4,↖️北西,北海道,札幌市,,0,-0.7,96,67,8.2,4.0,1012.0,89.6,28,0,0
1997-01,49.5,2.2,↖️北西,北海道,札幌市,,0,-2.5,35,68,7.8,3.5,1007.3,102.4,25,0,0
1997-02,120.0,2.7,↖️北西,北海道,札幌市,,0,-1.8,146,70,8.0,3.8,1010.0,99.4,26,0,0
1997-03,59.5,3.0,↖️北西,北海道,札幌市,,0,0.2,60,62,7.5,3.9,1012.2,160.9,24,0,0
1997-04,15.5,3.0,↖️北西,北海道,札幌市,,0,7.2,3,59,6.3,6.0,1009.6,191.8,9,0,0
1997-05,74.0,3.1,↘️南東,北海道,札幌市,,0,11.9,0,66,7.9,9.1,1006.7,159.1,0,1,0
1997-06,21.0,3.1,↖️北北西,北海道,札幌市,,0,15.8,0,76,7.4,13.8,1007.0,164.6,0,2,1
1997-07,81.0,2.6,↘️南東,北海道,札幌市,,0,22.0,0,73,7.2,19.3,1004.8,205.9,0,1,0
1997-08,188.0,2.3,↘️南東,北海道,札幌市,,0,20.5,0,77,8.2,18.6,1007.2,113.5,0,2,0
1997-09,131.0,2.5,↘️南東,北海道,札幌市,,0,17.1,0,70,7.0,13.6,1010.9,148.0,0,1,0
1997-10,82.5,2.6,⬇️南南東,北海道,札幌市,,0,10.8,0,68,6.5,9.0,1009.6,139.4,2,4,0
1997-11,117.0,2.6,⬇️南南東,北海道,札幌市,,0,7.1,1,69,7.2,7.1,1015.5,80.1,8,0,0
1997-12,76.0,2.3,↖️北西,北海道,札幌市,,0,0.4,69,67,8.3,4.3,1015.2,84.1,24,0,0
1998-01,108.5,2.3,↖️西北西,北海道,札幌市,,0,-5.9,156,67,7.9,2.7,1013.1,89.1,30,0,0
1998-02,69.0,2.6,↘️南東,北海道,札幌市,,0,-3.6,117,67,6.6,3.2,1015.6,123.0,23,0,0
1998-03,83.0,2.9,↖️北北西,北海道,札幌市,,0,1.6,63,64,6.6,4.4,1010.4,168.9,16,0,0
1998-04,28.5,3.4,↘️南東,北海道,札幌市,,0,9.0,2,63,5.9,7.3,1013.2,205.4,1,0,2
1998-05,58.0,3.0,↘️南東,北海道,札幌市,,0,13.5,0,64,6.5,9.7,1010.4,223.7,0,0,0
1998-06,83.0,3.3,↘️南東,北海道,札幌市,,0,15.5,0,74,7.4,13.2,1009.8,173.2,0,0,2
1998-07,71.0,2.4,↘️東南東,北海道,札幌市,,0,20.3,0,80,7.5,18.9,1006.8,150.2,0,1,0
1998-08,88.5,2.5,↘️南東,北海道,札幌市,,0,21.1,0,79,8.3,19.8,1007.6,99.9,0,0,1
1998-09,218.0,2.5,↘️南東,北海道,札幌市,,0,19.2,0,77,7.1,17.2,1011.3,145.1,0,0,0
1998-10,76.0,2.3,⬇️南南東,北海道,札幌市,,0,13.2,0,72,6.5,11.0,1013.5,153.7,0,0,0
1998-11,137.5,2.6,↖️北西,北海道,札幌市,,0,3.2,64,72,7.9,5.7,1010.5,92.7,18,0,2
1998-12,134.0,2.3,↖️北西,北海道,札幌市,,0,-1.7,159,74,8.4,4.1,1013.0,68.7,31,0,0
1999-01,135.0,2.7,↖️北西,北海道,札幌市,,0,-3.2,194,72,8.5,3.6,1006.9,62.1,30,0,0
1999-02,84.0,2.5,↖️北西,北海道,札幌市,,0,-3.6,112,71,8.2,3.5,1007.8,92.0,25,1,0
1999-03,86.0,3.1,↖️北西,北海道,札幌市,,0,-0.5,90,67,7.9,4.1,1011.7,116.1,24,0,0
1999-04,32.5,3.1,↘️南東,北海道,札幌市,,0,6.9,13,68,7.0,6.9,1010.8,160.3,7,0,3
1999-05,93.5,3.0,↖️北北西,北海道,札幌市,,0,11.9,0,69,7.0,9.5,1006.2,165.5,0,0,0
1999-06,32.5,2.7,↘️南東,北海道,札幌市,,0,17.8,0,71,7.2,14.2,1005.8,191.2,0,1,0
1999-07,154.5,2.4,↘️南東,北海道,札幌市,,0,22.1,0,81,8.1,21.8,1006.2,130.6,0,0,0
1999-08,103.0,2.6,↘️南東,北海道,札幌市,,0,24.9,0,78,6.8,24.5,1008.0,210.1,0,2,1
1999-09,107.5,2.4,⬇️南南東,北海道,札幌市,,0,19.7,0,74,7.1,17.1,1010.1,165.5,0,1,0
1999-10,80.5,2.6,⬇️南南東,北海道,札幌市,,0,11.9,0,73,7.1,10.4,1013.3,138.4,3,1,0
1999-11,75.5,2.3,↖️北西,北海道,札幌市,,0,5.5,29,69,7.5,6.4,1012.5,98.9,9,0,0
1999-12,110.0,2.3,↖️北西,北海道,札幌市,,0,-1.1,101,75,7.9,4.3,1011.1,81.3,31,1,1
2000-01,131.5,2.2,⬇️南南東,北海道,札幌市,,0,-3.1,202,79,8.4,4.0,1014.6,90.6,29,0,0
2000-02,89.5,2.1,↖️北西,北海道,札幌市,,0,-3.8,226,74,8.2,3.4,1007.2,121.7,28,0,0
2000-03,103.0,3.0,↖️北西,北海道,札幌市,,0,0.2,67,68,8.6,4.3,1005.5,129.1,28,1,0
2000-04,123.5,3.6,↖️北西,北海道,札幌市,,0,6.1,5,73,7.3,6.9,1005.9,139.4,9,0,0
2000-05,76.0,3.0,↘️南東,北海道,札幌市,,0,14.0,0,78,8.6,12.2,1008.6,146.0,0,1,1
2000-06,50.5,2.8,↖️北北西,北海道,札幌市,,0,16.7,0,79,7.3,15.0,1005.2,169.4,0,1,0
2000-07,194.0,2.6,↘️南東,北海道,札幌市,,0,22.2,0,83,8.4,22.3,1003.9,133.0,0,2,0
2000-08,103.5,2.5,↘️南東,北海道,札幌市,,0,23.9,0,77,7.2,22.8,1008.7,194.8,0,1,0
2000-09,307.0,2.4,⬇️南南東,北海道,札幌市,,0,18.6,0,78,8.0,16.6,1009.5,112.1,0,1,0
2000-10,24.5,2.4,⬇️南南東,北海道,札幌市,,0,11.6,0,64,6.6,9.1,1012.9,149.6,2,0,0
2000-11,140.0,2.7,↖️北西,北海道,札幌市,,0,3.9,113,65,7.6,5.5,1016.0,103.7,19,0,0
2000-12,101.5,2.7,↖️北西,北海道,札幌市,,0,-2.5,95,70,7.8,3.7,1010.3,94.3,30,0,0
2001-01,71.0,2.2,⬇️南南東,北海道,札幌市,,0,-5.7,128,68,7.3,2.8,1009.3,112.0,27,0,0
2001-02,64.0,2.8,↖️西北西,北海道,札幌市,,0,-5.5,92,63,8.0,2.7,1011.5,96.0,26,0,0
2001-03,83.0,3.0,↖️北西,北海道,札幌市,,0,0.2,64,65,7.9,4.1,1004.7,143.9,24,0,0
2001-04,28.0,3.1,↘️南東,北海道,札幌市,,0,8.3,2,59,6.1,6.4,1008.7,198.2,4,0,0
2001-05,17.0,2.8,↘️南東,北海道,札幌市,,0,13.4,0,66,6.7,9.9,1007.6,213.4,0,0,0
2001-06,42.0,2.7,↖️北北西,北海道,札幌市,,0,16.7,0,71,7.1,13.6,1004.1,194.4,0,3,1
2001-07,111.0,2.7,↘️南東,北海道,札幌市,,0,20.7,0,79,8.8,19.3,1005.1,122.9,0,1,1
